training_iteration,training_iteration_time_s,cumulative_training_hours
1,14.212487,0.003947913055555556
2,14.025461,0.007843874444444444
3,13.975669,0.011726004722222221
4,13.933166,0.015596328611111111
5,14.022465,0.019491457777777776
6,13.983197,0.023375679166666666
7,13.965049,0.027254859444444442
8,13.972372,0.03113607388888889
9,13.954494,0.03501232222222222
10,13.928245,0.038881279166666664
11,13.881064,0.04273713027777778
12,13.90062,0.04659841361111111
13,13.949806,0.05047335972222222
14,13.957902,0.054350554722222215
15,13.919188,0.058216995833333327
16,13.929415,0.062086277777777775
17,13.936607,0.0659575575
18,13.926105,0.06982592
19,13.930622,0.07369553722222223
20,13.951429000000001,0.07757093416666667
21,13.994626,0.08145833027777778
22,13.980803,0.08534188666666667
23,13.944085,0.0892152436111111
24,14.013992,0.09310801916666665
25,14.001477999999999,0.0969973186111111
26,14.003296,0.10088712305555554
27,14.000816,0.1047762386111111
28,13.991914000000001,0.10866288138888887
29,14.018807,0.11255699444444442
30,14.015063,0.11645006749999998
31,13.988515999999999,0.12033576638888888
32,13.979385,0.12421892888888886
33,13.969605,0.1280993747222222
34,13.891712,0.13195818361111109
35,13.902607,0.13582001888888887
36,13.928554,0.13968906166666664
37,13.958252,0.14356635388888886
38,13.959871999999999,0.1474440961111111
39,13.924935,0.1513121336111111
40,13.934736000000001,0.1551828936111111
41,13.923167,0.15905044000000002
42,13.925571,0.16291865416666668
43,13.922868000000001,0.1667861175
44,13.949503,0.17066097944444447
45,13.978565,0.17454391416666667
46,13.957435,0.17842097944444446
47,13.926661,0.18228949638888892
48,13.927099,0.186158135
49,13.923048000000001,0.19002564833333335
50,13.915009,0.19389092861111115
51,13.91226,0.1977554452777778
52,13.920111,0.2016221427777778
53,13.947274,0.20549638555555558
54,13.940245999999998,0.20936867611111112
55,13.912396000000001,0.2132332305555556
56,13.896502,0.21709337000000006
57,13.888917,0.22095140250000006
58,13.901219999999999,0.22481285250000005
59,13.922346,0.22868017083333336
60,13.930852999999999,0.23254985222222224
61,13.98193,0.23643372166666668
62,13.971577,0.2403147152777778
63,13.935051999999999,0.24418556305555558
64,13.925933,0.24805387777777782
65,13.907176,0.25191698222222225
66,13.906343000000001,0.2557798552777778
67,13.962984,0.2596584619444445
68,14.014541,0.26355139000000005
69,14.066886,0.2674588583333334
70,14.081932,0.2713705061111112
71,14.083350000000001,0.27528254777777783
72,14.098013000000002,0.2791986625000001
73,14.107661,0.2831174572222223
74,14.097987999999999,0.2870335650000001
75,14.078463,0.2909442491666668
76,14.079066000000001,0.29485510083333344
77,14.040197000000001,0.29875515555555565
78,13.996347,0.30264302972222235
79,13.923897,0.306510778888889
80,13.893681,0.3103701347222223
81,13.843394,0.3142155219444445
82,13.81917,0.3180541802777779
83,13.778651,0.32188158333333344
84,13.745798,0.32569986055555566
85,13.784552,0.3295289027777779
86,13.763047,0.333351971388889
87,13.724778,0.33716440972222234
88,13.689407,0.3409670227777779
89,13.703294,0.3447734933333334
90,13.670521,0.3485708602777779
91,13.649087999999999,0.35236227361111117
92,13.633433,0.3561493383333334
93,13.691079,0.3599524158333334
94,13.72884,0.36376598250000003
95,13.684359,0.3675671933333334
96,13.682364,0.37136785000000005
97,13.676887,0.37516698527777786
98,13.680681,0.37896717444444455
99,13.64282,0.38275684666666676
100,13.654632,0.3865498000000001
101,13.688932000000001,0.3903522811111112
102,13.702099,0.3941584197222224
103,13.643863999999999,0.39794838194444454
104,13.622481,0.4017324044444446
105,13.660328,0.4055269400000001
106,13.675347,0.40932564750000017
107,13.699047,0.4131309383333335
108,13.684566,0.4169322066666668
109,13.747861,0.4207510569444446
110,13.744049,0.42456884833333347
111,13.741854,0.42838603000000014
112,13.750119,0.43220550750000014
113,13.766343999999998,0.43602949194444457
114,13.76243,0.4398523891666668
115,13.736865,0.44366818500000016
116,13.740774,0.4474850666666669
117,13.775482,0.45131158944444466
118,13.788561,0.455141745277778
119,13.743189000000001,0.458959297777778
120,13.762148999999999,0.46278211694444465
121,13.748278,0.46660108305555575
122,13.748726000000001,0.4704201736111113
123,13.759977999999998,0.47424238972222243
124,13.789962,0.47807293472222245
125,13.830423000000001,0.48191471888888915
126,13.830531,0.48575653305555583
127,13.790452,0.48958721416666695
128,13.804824,0.49342188750000027
129,13.809372,0.4972578241666669
130,13.795463,0.5010898972222225
131,13.792895,0.5049212569444447
132,13.785110000000001,0.508750454166667
133,14.807307000000002,0.5128635950000003
134,15.982185,0.5173030908333336
135,17.128087,0.5220608927777781
136,18.303701,0.527145254166667
137,19.521454000000002,0.5325678802777781
138,20.692629,0.5383158327777781
139,21.876783,0.5443927169444447
140,23.100945,0.5508096461111114
141,24.278136999999997,0.5575535730555558
142,25.460434,0.5646259158333337
143,25.629841,0.5717453161111115
144,25.653475999999998,0.578871281666667
145,25.648999,0.5859960036111114
146,25.704998,0.5931362808333337
147,26.481825,0.6004923433333337
148,26.542996,0.6078653977777781
149,26.582951,0.6152495508333337
150,26.587668,0.622635014166667
151,26.622238000000003,0.6300300802777781
152,26.692443,0.6374446477777781
153,26.690052,0.6448585511111113
154,26.667958,0.6522663172222225
155,26.699101,0.659682734166667
156,26.693467000000002,0.6670975861111115
157,25.878164,0.6742859650000004
158,25.808498,0.6814549922222226
159,25.746843000000002,0.6886068930555559
160,25.739472000000003,0.6957567463888893
161,25.708008000000003,0.7028978597222226
162,25.624473000000002,0.7100157688888893
163,25.644557,0.7171392569444448
164,25.651133,0.724264571666667
165,25.637777,0.7313861763888893
166,25.618297,0.7385023700000003
167,25.662038,0.7456307138888891
168,25.710292000000003,0.752772461666667
169,25.780647000000002,0.7599337525000004
170,25.756027999999997,0.7670882047222225
171,25.809189,0.7742574238888892
172,25.850907,0.7814382313888892
173,25.835366999999998,0.7886147222222226
174,25.838351,0.7957920419444448
175,25.890161,0.8029837533333336
176,25.887224999999997,0.8101746491666669
177,25.893524000000003,0.8173672947222225
178,25.876314999999998,0.8245551600000003
179,25.877421,0.8317433325000003
180,25.912246,0.8389411786111114
181,25.900767,0.8461358361111114
182,25.915016,0.853334451666667
183,26.014614,0.8605607333333336
184,26.039172999999998,0.8677938369444448
185,26.007077000000002,0.8750180250000004
186,26.016074,0.8822447122222227
187,26.060246,0.8894836694444449
188,26.095993999999997,0.8967325566666671
189,26.142584,0.903994385555556
190,26.187632,0.9112687277777782
191,26.282128,0.9185693188888893
192,26.329781999999998,0.9258831472222225
193,26.313095,0.9331923402777781
194,26.332819999999998,0.9405070125000004
195,26.433643,0.9478496911111114
196,26.507512,0.9552128888888892
197,26.511731,0.9625772586111115
198,26.547268,0.9699514997222226
199,26.583723000000003,0.9773358672222227
200,26.612599,0.9847282558333337
201,26.592378,0.9921150275000004
202,26.656915,0.9995197261111115
203,26.677619999999997,1.0069301761111114
204,26.735881000000003,1.0143568097222226
205,26.723544,1.0217800163888893
206,26.767098999999998,1.029215321666667
207,26.780627,1.0366543847222227
208,26.806357,1.0441005950000004
209,26.80424,1.0515462172222225
210,26.853543000000002,1.0590055347222227
211,26.858012,1.0664660936111117
212,26.824189999999998,1.0739172575000004
213,26.828254,1.0813695502777783
214,26.919718,1.0888472497222226
215,26.948708,1.0963330019444448
216,26.992863,1.103831019444445
217,27.028412,1.1113389116666672
218,27.077936,1.118860560555556
219,27.095463,1.126387078055556
220,27.072927,1.133907335555556
221,27.109068999999998,1.1414376325000004
222,27.182814999999998,1.1489884144444449
223,27.223777,1.1565505747222227
224,27.153543000000003,1.1640932255555563
225,27.159936000000002,1.171637652222223
226,27.150197,1.1791793736111118
227,27.147748,1.186720414722223
228,27.132736,1.194257285833334
229,27.135991999999998,1.2017950613888895
230,27.224027999999997,1.2093572913888895
231,27.237119999999997,1.2169231580555562
232,27.21375,1.224482533055556
233,27.229871,1.2320463861111115
234,27.28211,1.2396247500000004
235,27.316054,1.247212542777778
236,27.312006,1.2547992111111115
237,27.37552,1.2624035222222225
238,27.449752,1.2700284533333337
239,27.476044,1.2776606877777783
240,27.482021,1.2852945825000004
241,27.543884,1.2929456613888892
242,27.581629,1.3006072250000003
243,27.621982,1.308279997777778
244,27.638728999999998,1.3159574225000004
245,27.716676,1.323656499166667
246,27.732632000000002,1.3313600080555559
247,27.756864,1.3390702480555559
248,27.730109,1.3467730561111115
249,27.807163,1.354497268055556
250,27.792851,1.362217504444445
251,27.815625,1.369944066944445
252,27.838073,1.3776768650000006
253,27.858849999999997,1.385415434444445
254,27.856328,1.3931533033333336
255,27.795203,1.400874193055556
256,27.800757,1.408596625555556
257,27.823078000000002,1.4163252583333337
258,27.840041,1.424058603055556
259,27.794325,1.4317792488888894
260,27.77725,1.4394951516666672
261,27.763619,1.447207268055556
262,27.766814,1.454920271944445
263,27.762327000000003,1.462632029444445
264,27.807368,1.4703562983333338
265,27.814805,1.478082633055556
266,27.830441999999998,1.4858133113888896
267,27.792938,1.493533571944445
268,27.820173,1.5012613977777782
269,27.827666,1.5089913050000006
270,27.846377,1.5167264097222228
271,27.841212,1.5244600797222227
272,27.859416,1.5321988063888896
273,27.845851,1.5399337650000007
274,27.79089,1.5476534566666673
275,27.803552,1.5553766655555563
276,27.828538,1.5631068150000007
277,27.836064999999998,1.5708390552777787
278,27.803069999999998,1.5785621302777786
279,27.796524,1.5862833869444455
280,27.810813999999997,1.5940086130555566
281,27.774826,1.601723842500001
282,27.733322,1.6094275430555565
283,27.754012,1.6171369908333344
284,27.763996,1.6248492119444455
285,27.74622,1.632556495277779
286,27.719096,1.6402562441666677
287,27.728360000000002,1.6479585663888898
288,27.735525000000003,1.6556628788888899
289,27.715923999999998,1.6633617466666677
290,27.69255,1.6710541216666677
291,27.746306,1.67876142888889
292,27.729722000000002,1.6864641294444453
293,27.72116,1.6941644516666676
294,27.749299,1.7018725902777787
295,27.784517,1.7095905116666676
296,27.778114000000002,1.7173066544444453
297,27.746949,1.7250141402777788
298,27.735539,1.7327184566666678
299,27.793588,1.7404388977777787
300,27.786965,1.7481574991666677
301,27.749028,1.755865562500001
302,27.764813999999998,1.7635780108333345
303,27.784402999999998,1.7712959005555566
304,27.745356,1.77900294388889
305,27.705059000000002,1.7866987936111123
306,27.688685,1.7943900950000011
307,27.722392,1.8020907594444455
308,27.723101,1.8097916208333342
309,27.700532,1.8174862130555565
310,27.745687999999998,1.825193348611112
311,27.730883000000002,1.8328963716666675
312,27.753662,1.8406057222222232
313,27.74482,1.8483126166666675
314,27.809054,1.85603735388889
315,27.814901000000003,1.8637637152777786
316,27.836397,1.8714960477777787
317,27.807553,1.8792203680555564
318,27.837563999999997,1.886953024722223
319,27.823985,1.8946819094444454
320,27.799057,1.9024038697222232
321,27.841974999999998,1.9101377516666678
322,27.961126,1.9179047311111121
323,27.941461,1.9256662480555566
324,27.901266,1.9334165997222235
325,27.929035,1.9411746650000012
326,28.012373,1.9489558797222233
327,28.043092,1.956745627500001
328,28.044491,1.9645357638888898
329,28.062339,1.9723308580555565
330,28.115080000000003,1.9801406025000008
331,28.13106,1.9879547858333342
332,28.030814999999997,1.9957411233333342
333,28.06076,2.0035357788888897
334,28.131505,2.0113500858333344
335,28.144418,2.0191679797222233
336,28.0817,2.026968451944445
337,28.149796,2.034787839722223
338,28.168598000000003,2.0426124502777787
339,28.20109,2.0504460863888894
340,28.190838,2.058276874722223
341,28.239105,2.0661210705555564
342,28.255941999999997,2.073969943333334
343,28.25245,2.081817846111112
344,28.223702,2.089657763333334
345,28.256221,2.0975067136111116
346,28.276508000000003,2.1053612991666673
347,28.231491000000002,2.1132033800000003
348,28.228068999999998,2.121044510277778
349,28.260809000000002,2.1288947350000003
350,28.249854,2.1367419166666672
351,28.214379,2.144579244166667
352,28.23157,2.1524213469444446
353,28.292821,2.1602804638888893
354,28.293734,2.1681398344444447
355,28.290027,2.175998175277778
356,28.303931000000002,2.1838603783333337
357,28.327868,2.191729230555556
358,28.322481,2.1995965863888896
359,28.275602,2.207450920277778
360,28.273512,2.2153046736111115
361,28.309059,2.2231683011111114
362,28.283572,2.2310248488888895
363,28.236446,2.2388683061111117
364,28.228921,2.246709673055556
365,28.240707999999998,2.254554314166667
366,28.237087,2.2623979494444453
367,28.236731,2.270241485833334
368,28.289192,2.278099594722223
369,28.311866000000002,2.285964001944445
370,28.308134,2.293827372500001
371,28.253733,2.3016756316666673
372,28.29877,2.309536401111112
373,28.276533999999998,2.3173909938888895
374,28.273326,2.3252446955555564
375,28.236205,2.333088085833334
376,28.260471000000003,2.3409382166666672
377,28.224134999999997,2.3487782541666675
378,28.182315,2.3566066750000005
379,28.153291,2.364427033611112
380,28.198220000000003,2.372259872500001
381,28.199643000000002,2.3800931066666675
382,28.147644,2.387911896666668
383,28.165373,2.39573561138889
384,28.20879,2.40357138638889
385,28.224592,2.4114115508333347
386,28.195241000000003,2.4192435622222233
387,28.205576,2.4270784444444455
388,28.235908,2.4349217522222237
389,28.242669999999997,2.442766938333335
390,28.300307,2.450628134722223
391,28.322407,2.4584954700000012
392,28.380223,2.466378865277779
393,28.375906,2.47426106138889
394,28.326613000000002,2.4821295650000006
395,28.346728,2.490003656111112
396,28.333828,2.49787416388889
397,28.476656,2.5057843461111124
398,28.606042000000002,2.5137304688888897
399,28.925414,2.521765306111112
400,29.312668000000002,2.52990771388889
401,29.954893,2.5382285175000012
402,30.645495999999998,2.5467411552777786
403,31.495675,2.5554899538888898
404,32.355118,2.5644774866666675
405,33.225319999999996,2.573706742222223
406,34.238752999999996,2.583217506944445
407,35.121858,2.5929735786111117
408,36.055685,2.602989046666667
409,36.901699,2.6132395186111115
410,37.624568,2.6236907875
411,38.134634,2.6342837413888893
412,38.65026,2.6450199247222224
413,39.050771,2.6558673611111114
414,39.417228,2.6668165911111115
415,39.779127,2.6778663486111114
416,40.014007,2.6889813505555558
417,40.279942999999996,2.7001702236111114
418,40.402345000000004,2.7113930972222224
419,40.475479,2.722636285833334
420,40.523661999999995,2.7338928586111115
421,40.576459,2.7451640972222227
422,40.580911,2.7564365725
423,40.546268,2.767699424722222
424,40.564025,2.7789672094444446
425,40.5216,2.7902232094444446
426,40.510332000000005,2.8014760794444444
427,40.473047,2.8127185925
428,40.462904,2.8239582880555556
429,40.493629999999996,2.8352065186111113
430,40.441306,2.8464402147222225
431,40.452639000000005,2.857677058888889
432,40.457866,2.8689153550000004
433,40.489078,2.8801623211111114
434,40.515252999999994,2.891416558055556
435,40.507512000000006,2.9026686447222225
436,40.522318,2.9139248441666665
437,40.527497000000004,2.925182482222222
438,40.542449,2.936444273611111
439,40.577885,2.9477159083333335
440,40.619311,2.958999050277778
441,40.63322,2.9702860558333337
442,40.631259,2.9815725166666667
443,40.614578,2.9928543438888893
444,40.613881,3.0041359775000003
445,40.650836000000005,3.0154278763888893
446,40.65383,3.0267206069444446
447,40.66934,3.0380176458333334
448,40.689484,3.049320280277778
449,40.676866000000004,3.0606194097222224
450,40.678279,3.0719189316666666
451,40.704004999999995,3.083225599722222
452,40.684155,3.094526753888889
453,40.706851,3.1058342125000005
454,40.739591999999995,3.1171507658333337
455,40.752019999999995,3.1284707713888893
456,40.808498,3.139806465277778
457,40.809245000000004,3.1511423666666674
458,40.843691,3.1624878363888898
459,40.863189,3.173838722222223
460,40.892146999999994,3.185197651944445
461,40.951864,3.1965731697222233
462,40.998781,3.207961720000001
463,41.096144,3.219377315555556
464,41.099892,3.230793952222223
465,41.205756,3.2422399955555563
466,41.249856,3.2536982888888897
467,41.284991000000005,3.2651663419444454
468,41.354226000000004,3.2766536269444453
469,41.362550999999996,3.288143224444445
470,41.422323,3.299649425277779
471,41.455473,3.3111648344444453
472,41.50950099999999,3.32269525138889
473,41.523851,3.3342296544444454
474,41.552356,3.345771975555557
475,41.531903,3.3573086152777787
476,41.565528,3.3688545952777784
477,41.593247000000005,3.3804082750000006
478,41.619845999999995,3.391969343333334
479,41.631135,3.4035335475000004
480,41.665326,3.415107249166667
481,41.646302000000006,3.4266756663888893
482,41.641791,3.438242830555556
483,41.66603,3.4498167277777783
484,41.682114999999996,3.461395093055556
485,41.714422,3.4729824325000003
486,41.681352,3.4845605858333335
487,41.683328,3.4961392880555553
488,41.732845999999995,3.507731745277778
489,41.759996,3.5193317441666667
490,41.765678,3.530933321388889
491,41.756651,3.542532391111111
492,41.754906999999996,3.554130976388889
493,41.742798,3.5657261980555557
494,41.752480000000006,3.5773241091666663
495,41.748233,3.5889208405555553
496,41.766028,3.6005225149999998
497,41.81095,3.6121366677777775
498,41.733087,3.6237291919444443
499,41.722722000000005,3.6353188369444442
500,41.749809,3.646916006111111
501,41.762786999999996,3.6585167802777776
502,41.821503,3.6701338644444443
503,41.800577,3.6817451358333333
504,41.864537,3.6933741738888886
505,41.915395,3.705017339166666
506,41.908548,3.7166586024999995
507,41.905322,3.7282989697222217
508,41.889513,3.739934945555555
509,41.905383,3.751575329722222
510,41.923495,3.763220745
511,41.950627,3.7748736969444443
512,41.919501,3.7865180027777776
513,41.909440000000004,3.7981595138888884
514,41.883425,3.809793798611111
515,41.806023,3.8214065827777772
516,41.810383,3.833020578055555
517,41.835744,3.844641618055555
518,41.851883,3.8562671411111102
519,41.903031000000006,3.867906871944444
520,41.829435,3.8795261594444437
521,41.80536,3.8911387594444435
522,41.807476,3.9027519472222214
523,41.813224999999996,3.9143667319444435
524,41.810836,3.925980853055555
525,41.805937,3.9375936133333322
526,41.84076,3.9492160466666655
527,41.791112999999996,3.960824689166665
528,41.794836000000004,3.972434365833332
529,41.791982000000004,3.984043249722221
530,41.821895,3.995660442777776
531,41.875191,4.007292440277776
532,41.895235,4.0189300055555535
533,41.898763,4.0305685508333315
534,41.921681,4.04221346222222
535,41.912803,4.053855907499997
536,41.908233,4.065497083333331
537,41.909387,4.07713857972222
538,41.908725,4.088779892222219
539,41.896184999999996,4.100417721388887
540,41.888614000000004,4.1120534474999975
541,41.908626,4.123694732499997
542,41.907371,4.135335668888886
543,41.952783000000004,4.14698921972222
544,41.928306,4.158635971388886
545,41.972438000000004,4.1702949819444415
546,41.997592,4.18196097972222
547,42.004619,4.193628929444442
548,42.063621,4.205313268611108
549,42.044775,4.216992372777775
550,42.039819,4.228670100277775
551,42.031915,4.240345632222219
552,42.020258999999996,4.252017926388886
553,42.031459999999996,4.263693331944442
554,42.002888,4.27536080083333
555,41.997071000000005,4.287026653888886
556,41.981260999999996,4.298688115277775
557,41.983076000000004,4.310350080833331
558,41.962683,4.3220063816666645
559,41.95794,4.3336613649999975
560,41.980899,4.345322725833331
561,41.923578,4.356968164166664
562,41.885141000000004,4.368602925555553
563,41.857299,4.3802299530555535
564,41.842684999999996,4.391852921111108
565,41.847196000000004,4.40347714222222
566,41.787148,4.415084683333331
567,41.743303,4.4266800452777755
568,41.723594,4.438269932499997
569,41.744355999999996,4.4498655869444415
570,41.685192,4.461444806944441
571,41.703196000000005,4.473029028055553
572,41.962877999999996,4.484685383055552
573,42.54608,4.496503738611109
574,43.459849999999996,4.508575919166664
575,44.314204,4.520885420277775
576,45.03924,4.533396320277775
577,45.039832000000004,4.545907384722219
578,44.990616,4.558404778055553
579,44.920597,4.570882721666663
580,44.902875,4.583355742499997
581,44.883749,4.595823450555553
582,44.6024,4.608213006111108
583,43.998466,4.62043480222222
584,43.198726,4.63243444833333
585,42.419163999999995,4.644217549444441
586,41.936028,4.655866446111108
587,42.115646,4.667565236666663
588,42.274234,4.679308079444441
589,42.410751,4.691088843611108
590,42.463500999999994,4.702884260555551
591,42.401931,4.714662574722218
592,42.425976999999996,4.726447568333329
593,42.643988,4.738293120555551
594,42.788517999999996,4.750178819999996
595,43.020430999999995,4.762128939722218
596,43.094521,4.774099639999996
597,43.351027,4.786141591944441
598,43.449949999999994,4.798211022499996
599,43.464973,4.810284626111106
600,43.678231,4.822417468055551
601,43.855356,4.834599511388885
602,43.958779,4.846810283333329
603,43.815725,4.858981318055552
604,43.640632,4.871103715833329
605,43.306834,4.8831333919444395
606,42.985681,4.895073858888884
607,42.541495000000005,4.906890940833328
608,42.416872000000005,4.918673405277773
609,42.544569,4.930491341111107
610,42.510212,4.942299733333329
611,42.382895,4.9540727597222185
612,42.353599,4.965837648333329
613,42.251456,4.977574163888885
614,42.300962,4.989324431111108
615,42.573108999999995,5.001150294722219
616,42.791050000000006,5.013036697499997
617,43.008409,5.0249834777777735
618,43.081158,5.036950466111107
619,42.966785,5.048885684166663
620,42.942607,5.060814186111108
621,43.113538,5.072790168888886
622,43.255547,5.0848055986111085
623,43.466848,5.096879723055553
624,43.505643,5.108964623888887
625,43.356882,5.121008202222219
626,43.392813000000004,5.133061761388886
627,43.541873,5.145156726111107
628,43.558366,5.157256272222219
629,43.658034,5.169383503888886
630,43.75725,5.181538295555552
631,43.7794,5.193699239999996
632,43.787735,5.205862499722219
633,43.776736,5.218022704166663
634,43.80554,5.23019090972222
635,43.949857,5.24239920333333
636,43.934936,5.25460335222222
637,43.813416,5.266773745555553
638,43.9195,5.278973606666664
639,43.993535,5.291194033055554
640,44.140215,5.303455203888887
641,44.649667,5.315857889166665
642,44.629699,5.328255027777776
643,44.712066,5.34067504611111
644,44.86516,5.353137590555554
645,44.852137,5.365596517499999
646,44.849086,5.378054596944443
647,44.802951,5.390499861111111
648,44.765235999999994,5.402934648888888
649,44.729723,5.415359571944443
650,44.629635,5.427756692777777
651,44.242098,5.4400461644444436
652,44.253215,5.452338724166666
653,44.277629,5.464638065555555
654,44.169393,5.4769073413888885
655,44.130537,5.4891658238888885
656,44.161984,5.501433041666666
657,44.254599,5.513725985833332
658,44.237872,5.526014283611111
659,44.210716,5.538295038055556
660,44.159966,5.550561695277778
661,44.291391000000004,5.562864859444444
662,44.79792,5.5753087261111105
663,45.408337,5.587922153055556
664,46.089028,5.6007246608333325
665,47.049441,5.613793949999999
666,47.99429,5.627125697222221
667,49.076935,5.640758179166666
668,50.168101,5.654693762777777
669,51.215548999999996,5.668920304166666
670,52.435029,5.683485589999999
671,53.407393,5.698320976944444
672,54.113485,5.713352500555556
673,54.629160000000006,5.728527267222223
674,55.270549,5.7438801975
675,55.520547,5.759302571666667
676,55.826969,5.774810063055557
677,55.949538000000004,5.79035160138889
678,56.247944000000004,5.805976030277779
679,56.406857,5.821644601666668
680,56.523617,5.83734560638889
681,56.582682,5.853063018055557
682,56.614779000000006,5.868789345555556
683,56.660683,5.884528424166667
